ensembl_gene_id,gene_biotype,gene
ENSG00000255046,lncRNA,AC069185.1
ENSG00000255052,lncRNA,FAM66D
ENSG00000255062,lncRNA,AP001318.2
ENSG00000255082,lncRNA,GRM5-AS1
ENSG00000255084,lncRNA,AP003110.1
ENSG00000255087,lncRNA,AP001993.1
ENSG00000255101,lncRNA,AC103843.1
ENSG00000255109,lncRNA,LINC02740
ENSG00000255135,lncRNA,AP002360.1
ENSG00000255136,lncRNA,AP001972.3
ENSG00000255145,lncRNA,STX17-AS1
ENSG00000255153,lncRNA,TOLLIP-AS1
ENSG00000255158,lncRNA,AC131934.1
ENSG00000255159,lncRNA,AC026894.1
ENSG00000255171,lncRNA,LINC01499
ENSG00000255175,lncRNA,LINC02759
ENSG00000255178,lncRNA,LINC02720
ENSG00000255191,lncRNA,AP003555.2
ENSG00000255193,lncRNA,LINC02726
ENSG00000255198,lncRNA,SNHG9
ENSG00000255201,lncRNA,AC087623.1
ENSG00000255202,lncRNA,AL049629.1
ENSG00000255209,lncRNA,AP001978.1
ENSG00000255229,lncRNA,AC069287.3
ENSG00000255234,lncRNA,AP000446.1
ENSG00000255240,lncRNA,AP001636.3
ENSG00000255250,lncRNA,AP003059.2
ENSG00000255274,protein_coding,SMIM35
ENSG00000255284,lncRNA,AP006621.3
ENSG00000255292,protein_coding,AP002884.2
ENSG00000255300,lncRNA,LINC02745
ENSG00000255302,protein_coding,EID1
ENSG00000255308,lncRNA,CSRP3-AS1
ENSG00000255311,lncRNA,AP002370.2
ENSG00000255326,lncRNA,AP001922.5
ENSG00000255346,protein_coding,NOX5
ENSG00000255366,lncRNA,AC120036.4
ENSG00000255388,lncRNA,LINC02741
ENSG00000255389,lncRNA,Z97989.1
ENSG00000255418,lncRNA,LINC02718
ENSG00000255422,lncRNA,AP002954.1
ENSG00000255435,lncRNA,AP001267.3
ENSG00000255439,protein_coding,AC135050.2
ENSG00000255455,lncRNA,AP003486.1
ENSG00000255467,lncRNA,AP002433.1
ENSG00000255468,lncRNA,AP001107.9
ENSG00000255471,lncRNA,AP001528.1
ENSG00000255474,lncRNA,GAU1
ENSG00000255476,lncRNA,AC011092.2
ENSG00000255495,lncRNA,AC145124.1
ENSG00000255503,lncRNA,AP001767.3
ENSG00000255506,lncRNA,AP003718.1
ENSG00000255520,lncRNA,AC090589.2
ENSG00000255526,protein_coding,NEDD8-MDP1
ENSG00000255529,protein_coding,POLR2M
ENSG00000255537,lncRNA,AP000708.1
ENSG00000255557,lncRNA,AP001266.2
ENSG00000255571,lncRNA,MIR9-3HG
ENSG00000255580,lncRNA,AP000462.1
ENSG00000255618,lncRNA,LINC02440
ENSG00000255621,lncRNA,AC023790.2
ENSG00000255639,protein_coding,AC005833.1
ENSG00000255650,lncRNA,FAM222A-AS1
ENSG00000255652,lncRNA,AC140847.2
ENSG00000255670,lncRNA,AC007619.1
ENSG00000255689,lncRNA,AP003174.1
ENSG00000255693,lncRNA,LINC02389
ENSG00000255733,lncRNA,IFNG-AS1
ENSG00000255819,protein_coding,KLRC4-KLRK1
ENSG00000255823,protein_coding,MTRNR2L8
ENSG00000255835,protein_coding,AL117348.2
ENSG00000255856,lncRNA,AC069503.1
ENSG00000255857,lncRNA,PXN-AS1
ENSG00000255867,lncRNA,DENND5B-AS1
ENSG00000255872,protein_coding,AL138752.2
ENSG00000255886,lncRNA,AC020611.2
ENSG00000255910,lncRNA,AC024901.1
ENSG00000255929,lncRNA,AP000943.2
ENSG00000255931,lncRNA,AP003108.1
ENSG00000255946,lncRNA,AC069234.1
ENSG00000255968,lncRNA,AC024145.1
ENSG00000255980,lncRNA,AP000439.2
ENSG00000255983,lncRNA,AC007848.1
ENSG00000256008,lncRNA,AC125616.1
ENSG00000256043,protein_coding,CTSO
ENSG00000256061,protein_coding,DNAAF4
ENSG00000256073,lncRNA,URB1-AS1
ENSG00000256087,protein_coding,ZNF432
ENSG00000256092,lncRNA,SBNO1-AS1
ENSG00000256101,lncRNA,AC092745.1
ENSG00000256116,lncRNA,AP001453.1
ENSG00000256124,lncRNA,LINC01152
ENSG00000256150,lncRNA,ITFG2-AS1
ENSG00000256193,lncRNA,LINC00507
ENSG00000256226,lncRNA,AC092747.1
ENSG00000256229,protein_coding,ZNF486
ENSG00000256234,lncRNA,AC022509.2
ENSG00000256237,lncRNA,AC007450.1
ENSG00000256249,lncRNA,AC026333.3
ENSG00000256250,lncRNA,AC073912.1
ENSG00000256269,protein_coding,HMBS
ENSG00000256278,lncRNA,AC048382.1
ENSG00000256287,lncRNA,LINC02398
ENSG00000256311,lncRNA,AC084880.2
ENSG00000256321,lncRNA,AC087235.2
ENSG00000256417,lncRNA,AC006206.2
ENSG00000256422,lncRNA,LINC02552
ENSG00000256427,lncRNA,AC010175.1
ENSG00000256448,lncRNA,AP000763.3
ENSG00000256452,lncRNA,AP003170.3
ENSG00000256453,protein_coding,DND1
ENSG00000256463,protein_coding,SALL3
ENSG00000256494,lncRNA,LINC02825
ENSG00000256525,protein_coding,POLG2
ENSG00000256566,protein_coding,AL049650.1
ENSG00000256577,lncRNA,AC007406.4
ENSG00000256591,protein_coding,AP003108.2
ENSG00000256618,protein_coding,MTRNR2L1
ENSG00000256637,lncRNA,LINC01965
ENSG00000256654,lncRNA,AC005906.2
ENSG00000256661,lncRNA,A2ML1-AS1
ENSG00000256683,protein_coding,ZNF350
ENSG00000256690,lncRNA,AP001160.1
ENSG00000256717,lncRNA,LINC02698
ENSG00000256742,lncRNA,KDM2B-DT
ENSG00000256771,protein_coding,ZNF253
ENSG00000256802,lncRNA,AC022613.1
ENSG00000256824,lncRNA,AP000721.2
ENSG00000256862,lncRNA,AC005842.1
ENSG00000256870,protein_coding,SLC5A8
ENSG00000256947,lncRNA,AP002518.2
ENSG00000256948,lncRNA,AC026369.3
ENSG00000256955,lncRNA,AC131009.2
ENSG00000256967,lncRNA,AC018653.3
ENSG00000256971,lncRNA,LINC00508
ENSG00000256982,lncRNA,AC135782.1
ENSG00000256994,lncRNA,LINC02378
ENSG00000256995,lncRNA,AC084816.1
ENSG00000257002,lncRNA,AP000438.1
ENSG00000257004,lncRNA,AC008115.2
ENSG00000257023,lncRNA,AC087241.2
ENSG00000257057,protein_coding,C11orf97
ENSG00000257060,lncRNA,AC091078.1
ENSG00000257093,protein_coding,DENND11
ENSG00000257095,lncRNA,AC084361.1
ENSG00000257103,protein_coding,LSM14A
ENSG00000257126,lncRNA,FOXG1-AS1
ENSG00000257139,lncRNA,LINC02821
ENSG00000257165,lncRNA,AC079362.1
ENSG00000257176,lncRNA,AC009318.1
ENSG00000257191,lncRNA,AC090709.1
ENSG00000257194,lncRNA,AC126178.1
ENSG00000257207,protein_coding,AC112229.3
ENSG00000257218,protein_coding,GATC
ENSG00000257228,lncRNA,AC090531.1
ENSG00000257239,lncRNA,AC090630.1
ENSG00000257242,lncRNA,LINC01619
ENSG00000257252,lncRNA,AC124947.1
ENSG00000257259,lncRNA,LINC02388
ENSG00000257261,lncRNA,AC008014.1
ENSG00000257271,lncRNA,KIRREL3-AS1
ENSG00000257277,lncRNA,AC092652.2
ENSG00000257279,lncRNA,AC127164.1
ENSG00000257283,lncRNA,AC012464.1
ENSG00000257285,lncRNA,AL132780.1
ENSG00000257303,lncRNA,AC073896.2
ENSG00000257319,lncRNA,AC008127.1
ENSG00000257322,lncRNA,AC138123.1
ENSG00000257335,protein_coding,MGAM
ENSG00000257337,lncRNA,AC068888.1
ENSG00000257342,lncRNA,AC025165.2
ENSG00000257354,lncRNA,AC048341.1
ENSG00000257365,protein_coding,FNTB
ENSG00000257398,lncRNA,AC126177.3
ENSG00000257429,lncRNA,AC074031.1
ENSG00000257434,lncRNA,AC073525.1
ENSG00000257443,lncRNA,AC068305.2
ENSG00000257452,lncRNA,AC004551.1
ENSG00000257458,lncRNA,AC069437.1
ENSG00000257467,lncRNA,PPFIA2-AS1
ENSG00000257526,lncRNA,AC107032.2
ENSG00000257545,lncRNA,AC079385.1
ENSG00000257551,lncRNA,HLX-AS1
ENSG00000257557,lncRNA,PPP1R12A-AS1
ENSG00000257585,lncRNA,LINC00609
ENSG00000257595,lncRNA,LINC02356
ENSG00000257596,lncRNA,SCAT2
ENSG00000257599,lncRNA,OVCH1-AS1
ENSG00000257636,lncRNA,G2E3-AS1
ENSG00000257657,lncRNA,AC079950.1
ENSG00000257681,lncRNA,AC025265.1
ENSG00000257698,lncRNA,GIHCG
ENSG00000257703,lncRNA,AC068643.1
ENSG00000257704,protein_coding,INAFM1
ENSG00000257735,lncRNA,AC090115.1
ENSG00000257737,lncRNA,AC025265.2
ENSG00000257747,lncRNA,LINC02426
ENSG00000257748,lncRNA,LINC02281
ENSG00000257759,lncRNA,AL357153.2
ENSG00000257767,protein_coding,AC002996.1
ENSG00000257771,lncRNA,LINC02395
ENSG00000257809,lncRNA,AC034102.5
ENSG00000257815,lncRNA,AC025159.1
ENSG00000257817,lncRNA,AC026765.3
ENSG00000257831,lncRNA,AL136418.1
ENSG00000257842,lncRNA,LINC02588
ENSG00000257859,lncRNA,CASC18
ENSG00000257869,lncRNA,AL139023.1
ENSG00000257894,lncRNA,AC027288.3
ENSG00000257913,lncRNA,DDN-AS1
ENSG00000257923,protein_coding,CUX1
ENSG00000257924,lncRNA,LINC02416
ENSG00000257925,lncRNA,AC008083.2
ENSG00000257949,protein_coding,TEN1
ENSG00000257986,lncRNA,LINC02306
ENSG00000258017,lncRNA,AC011603.2
ENSG00000258038,lncRNA,LINC02327
ENSG00000258048,lncRNA,AC073569.2
ENSG00000258053,lncRNA,AC025575.2
ENSG00000258057,lncRNA,BCDIN3D-AS1
ENSG00000258066,lncRNA,AC138331.1
ENSG00000258077,lncRNA,AC078923.1
ENSG00000258081,lncRNA,AL110292.1
ENSG00000258084,lncRNA,AC128707.1
ENSG00000258107,lncRNA,AL158058.1
ENSG00000258123,lncRNA,LINC02444
ENSG00000258131,lncRNA,AC007656.2
ENSG00000258137,lncRNA,AC079313.2
ENSG00000258162,lncRNA,AC069228.1
ENSG00000258168,lncRNA,AC025569.1
ENSG00000258170,lncRNA,AC089998.4
ENSG00000258175,lncRNA,LINC02300
ENSG00000258181,lncRNA,AC008083.3
ENSG00000258216,lncRNA,AC009522.1
ENSG00000258220,lncRNA,LINC02424
ENSG00000258225,lncRNA,AC073571.1
ENSG00000258231,lncRNA,AC020637.1
ENSG00000258234,lncRNA,AC024257.1
ENSG00000258240,lncRNA,AC002351.1
ENSG00000258272,lncRNA,AC007513.1
ENSG00000258274,lncRNA,AC012085.2
ENSG00000258285,lncRNA,TESC-AS1
ENSG00000258301,lncRNA,VASH1-AS1
ENSG00000258302,lncRNA,AC025034.1
ENSG00000258308,lncRNA,AC079907.2
ENSG00000258312,lncRNA,AC016152.1
ENSG00000258317,lncRNA,AC034102.6
ENSG00000258325,lncRNA,ITFG2-AS1
ENSG00000258378,lncRNA,AL139021.1
ENSG00000258380,lncRNA,AL356805.1
ENSG00000258386,lncRNA,AL352984.1
ENSG00000258399,lncRNA,AL117190.1
ENSG00000258400,lncRNA,AL591767.1
ENSG00000258404,lncRNA,LINC02320
ENSG00000258405,protein_coding,ZNF578
ENSG00000258410,lncRNA,AC087386.1
ENSG00000258414,lncRNA,AL121790.1
ENSG00000258416,lncRNA,AF123462.1
ENSG00000258422,lncRNA,AL160191.1
ENSG00000258455,lncRNA,AL158801.3
ENSG00000258472,protein_coding,AC005726.1
ENSG00000258473,lncRNA,AC007686.2
ENSG00000258476,lncRNA,LINC02207
ENSG00000258484,protein_coding,SPESP1
ENSG00000258487,lncRNA,LINC02277
ENSG00000258498,lncRNA,DIO3OS
ENSG00000258517,lncRNA,AC004817.1
ENSG00000258520,lncRNA,AL359317.1
ENSG00000258525,lncRNA,AL049830.3
ENSG00000258526,lncRNA,AL049828.1
ENSG00000258537,lncRNA,FRMD6-AS2
ENSG00000258545,lncRNA,RHOXF1-AS1
ENSG00000258551,lncRNA,AC104035.1
ENSG00000258553,lncRNA,AL157911.1
ENSG00000258558,lncRNA,AL121852.1
ENSG00000258560,lncRNA,AL157912.1
ENSG00000258561,lncRNA,AL359232.1
ENSG00000258569,lncRNA,AC007376.2
ENSG00000258580,lncRNA,AL136298.1
ENSG00000258583,lncRNA,LINC01500
ENSG00000258603,lncRNA,AC005225.2
ENSG00000258631,lncRNA,AC110023.1
ENSG00000258636,lncRNA,AL121821.2
ENSG00000258637,lncRNA,AC008056.1
ENSG00000258643,protein_coding,BCL2L2-PABPN1
ENSG00000258646,lncRNA,AL049780.1
ENSG00000258655,lncRNA,ARHGAP5-AS1
ENSG00000258658,lncRNA,AL139021.2
ENSG00000258663,lncRNA,AL117190.2
ENSG00000258666,lncRNA,AL157871.4
ENSG00000258667,lncRNA,HIF1A-AS3
ENSG00000258677,protein_coding,AC022826.2
ENSG00000258695,lncRNA,AC005225.3
ENSG00000258698,lncRNA,AL139317.1
ENSG00000258700,lncRNA,LINC00871
ENSG00000258702,lncRNA,AL137786.1
ENSG00000258710,lncRNA,LINC01193
ENSG00000258725,lncRNA,PRC1-AS1
ENSG00000258727,lncRNA,AL135999.1
ENSG00000258731,lncRNA,AL356020.1
ENSG00000258733,lncRNA,LINC02328
ENSG00000258740,lncRNA,AL691403.1
ENSG00000258743,lncRNA,LINC02301
ENSG00000258751,lncRNA,AL358335.2
ENSG00000258754,lncRNA,LINC01579
ENSG00000258757,lncRNA,AL133453.1
ENSG00000258760,lncRNA,AL355076.2
ENSG00000258766,lncRNA,DIO2-AS1
ENSG00000258773,lncRNA,AC087636.1
ENSG00000258776,lncRNA,AL161757.4
ENSG00000258777,lncRNA,HIF1A-AS1
ENSG00000258779,lncRNA,LINC01568
ENSG00000258784,lncRNA,AL355773.1
ENSG00000258785,lncRNA,LINC01580
ENSG00000258807,lncRNA,AL359237.1
ENSG00000258824,lncRNA,AL122035.1
ENSG00000258839,protein_coding,MC1R
ENSG00000258844,lncRNA,AL162511.1
ENSG00000258847,lncRNA,AL391261.2
ENSG00000258850,lncRNA,AL450442.1
ENSG00000258851,lncRNA,AL139300.2
ENSG00000258859,lncRNA,LINC02296
ENSG00000258864,protein_coding,AC008575.1
ENSG00000258871,lncRNA,AC004828.1
ENSG00000258881,protein_coding,AC007040.2
ENSG00000258890,protein_coding,CEP95
ENSG00000258891,lncRNA,AC005480.1
ENSG00000258902,lncRNA,AL049775.2
ENSG00000258903,lncRNA,AL390816.2
ENSG00000258912,lncRNA,LINC02316
ENSG00000258913,lncRNA,LINC02691
ENSG00000258921,lncRNA,AC009779.5
ENSG00000258938,lncRNA,AL162311.3
ENSG00000258947,protein_coding,TUBB3
ENSG00000258949,lncRNA,AL049870.3
ENSG00000258957,lncRNA,AL359317.2
ENSG00000258959,transcribed_unitary_pseudogene,AL118558.1
ENSG00000258969,lncRNA,LINC02307
ENSG00000258984,protein_coding,UBE2F-SCLY
ENSG00000258986,protein_coding,TMEM179
ENSG00000259001,lncRNA,AL355075.4
ENSG00000259035,lncRNA,AL355838.1
ENSG00000259048,lncRNA,AL392023.2
ENSG00000259065,lncRNA,AC005520.2
ENSG00000259066,protein_coding,AL110118.2
ENSG00000259070,lncRNA,LINC00639
ENSG00000259071,lncRNA,AL359397.2
ENSG00000259072,lncRNA,AL355835.1
ENSG00000259076,lncRNA,AL049869.2
ENSG00000259088,lncRNA,AL137779.2
ENSG00000259103,lncRNA,AF107885.2
ENSG00000259104,lncRNA,PTCSC3
ENSG00000259106,lncRNA,AC008056.2
ENSG00000259112,protein_coding,NDUFC2-KCTD14
ENSG00000259116,lncRNA,AL049869.3
ENSG00000259118,lncRNA,AL139022.1
ENSG00000259120,protein_coding,SMIM6
ENSG00000259124,lncRNA,AC008050.1
ENSG00000259129,lncRNA,LINC00648
ENSG00000259133,lncRNA,AL161757.5
ENSG00000259134,lncRNA,LINC00924
ENSG00000259138,lncRNA,AL049780.2
ENSG00000259146,lncRNA,AC005476.2
ENSG00000259153,lncRNA,AC004816.1
ENSG00000259168,lncRNA,AC104002.3
ENSG00000259172,lncRNA,AC023024.1
ENSG00000259175,lncRNA,AC108451.1
ENSG00000259199,lncRNA,AC022523.1
ENSG00000259200,lncRNA,AC068722.1
ENSG00000259201,lncRNA,AC090971.2
ENSG00000259215,lncRNA,AC027237.2
ENSG00000259221,lncRNA,AC023905.1
ENSG00000259225,lncRNA,LINC02345
ENSG00000259234,lncRNA,ANKRD34C-AS1
ENSG00000259235,lncRNA,AC066612.1
ENSG00000259240,lncRNA,MIR4713HG
ENSG00000259248,lncRNA,USP3-AS1
ENSG00000259255,lncRNA,AC073941.1
ENSG00000259287,lncRNA,AC010809.1
ENSG00000259291,lncRNA,ZNF710-AS1
ENSG00000259296,lncRNA,AC020892.2
ENSG00000259319,lncRNA,AF111167.2
ENSG00000259327,lncRNA,AC023906.3
ENSG00000259330,protein_coding,INAFM2
ENSG00000259336,lncRNA,AC021231.1
ENSG00000259343,lncRNA,TMC3-AS1
ENSG00000259345,lncRNA,AC013652.1
ENSG00000259347,lncRNA,AC087482.1
ENSG00000259349,lncRNA,AC011921.1
ENSG00000259354,lncRNA,AC025580.2
ENSG00000259363,lncRNA,AC090825.1
ENSG00000259367,lncRNA,AC087286.2
ENSG00000259376,lncRNA,AC090907.1
ENSG00000259380,lncRNA,AC087473.1
ENSG00000259383,lncRNA,AC012414.3
ENSG00000259403,lncRNA,AC020704.1
ENSG00000259417,protein_coding,CTXND1
ENSG00000259426,lncRNA,AC027237.3
ENSG00000259434,lncRNA,AC068875.1
ENSG00000259437,lncRNA,AC093334.1
ENSG00000259439,lncRNA,LINC01833
ENSG00000259442,lncRNA,AC105339.3
ENSG00000259446,lncRNA,AC055874.1
ENSG00000259448,lncRNA,LINC02352
ENSG00000259456,lncRNA,ADNP-AS1
ENSG00000259458,lncRNA,AC100839.1
ENSG00000259460,lncRNA,AC078909.1
ENSG00000259462,lncRNA,CPEB1-AS1
ENSG00000259463,lncRNA,AC020661.2
ENSG00000259475,lncRNA,AC036108.1
ENSG00000259481,lncRNA,AC012404.1
ENSG00000259485,lncRNA,LINC02253
ENSG00000259488,lncRNA,AC023355.1
ENSG00000259494,protein_coding,MRPL46
ENSG00000259495,lncRNA,AC016705.2
ENSG00000259511,protein_coding,UBE2Q2L
ENSG00000259515,lncRNA,AL117209.1
ENSG00000259519,lncRNA,AC051619.4
ENSG00000259520,lncRNA,AC051619.5
ENSG00000259521,lncRNA,INO80-AS1
ENSG00000259536,lncRNA,AC091045.1
ENSG00000259539,lncRNA,AC051619.6
ENSG00000259543,lncRNA,AC060809.1
ENSG00000259560,lncRNA,AC020687.1
ENSG00000259577,lncRNA,CERNA1
ENSG00000259579,lncRNA,AC087762.1
ENSG00000259583,lncRNA,AC015712.2
ENSG00000259589,lncRNA,AC073167.1
ENSG00000259595,lncRNA,AC025043.1
ENSG00000259616,lncRNA,AC104574.2
ENSG00000259617,lncRNA,AC020661.3
ENSG00000259620,lncRNA,AC016987.1
ENSG00000259635,lncRNA,AC100830.1
ENSG00000259639,lncRNA,AC021351.1
ENSG00000259647,lncRNA,AC111152.2
ENSG00000259664,lncRNA,LINC02254
ENSG00000259672,lncRNA,AC087612.1
ENSG00000259673,lncRNA,IQCH-AS1
ENSG00000259675,lncRNA,AC018618.1
ENSG00000259678,lncRNA,AC066613.2
ENSG00000259685,lncRNA,IDH2-DT
ENSG00000259692,lncRNA,AC104041.1
ENSG00000259709,lncRNA,AC023906.4
ENSG00000259712,lncRNA,AC023906.5
ENSG00000259715,lncRNA,AC022087.1
ENSG00000259723,lncRNA,AL354993.2
ENSG00000259736,lncRNA,CRTC3-AS1
ENSG00000259754,lncRNA,AC092078.2
ENSG00000259755,lncRNA,AC090907.2
ENSG00000259768,lncRNA,AC004943.2
ENSG00000259775,lncRNA,AL138976.2
ENSG00000259805,lncRNA,AC022558.2
ENSG00000259821,lncRNA,AC018845.1
ENSG00000259834,lncRNA,AL365361.1
ENSG00000259846,lncRNA,AC092131.1
ENSG00000259865,lncRNA,AL390728.6
ENSG00000259867,lncRNA,AC105411.1
ENSG00000259877,lncRNA,AC009113.1
ENSG00000259891,lncRNA,AC107375.1
ENSG00000259899,lncRNA,AC010333.2
ENSG00000259905,lncRNA,PWRN1
ENSG00000259929,lncRNA,AC010601.1
ENSG00000259941,lncRNA,AC084782.1
ENSG00000259943,lncRNA,AL050341.2
ENSG00000259946,lncRNA,BX005019.1
ENSG00000259954,lncRNA,IL21R-AS1
ENSG00000259959,lncRNA,AC107068.1
ENSG00000259964,lncRNA,THSD4-AS1
ENSG00000259972,lncRNA,AC009120.2
ENSG00000259976,lncRNA,AC093010.3
ENSG00000259986,lncRNA,AC103876.1
ENSG00000259995,lncRNA,AC106729.1
ENSG00000260000,lncRNA,AL133338.1
ENSG00000260001,protein_coding,TGFBR3L
ENSG00000260011,lncRNA,AC132938.1
ENSG00000260018,lncRNA,AC040169.1
ENSG00000260025,lncRNA,CRIM1-DT
ENSG00000260032,lncRNA,NORAD
ENSG00000260041,lncRNA,AC007495.1
ENSG00000260042,lncRNA,AC025810.1
ENSG00000260071,lncRNA,AC012178.1
ENSG00000260077,lncRNA,AC104794.3
ENSG00000260081,transcribed_processed_pseudogene,AF274858.1
ENSG00000260083,lncRNA,MIR762HG
ENSG00000260084,lncRNA,AC126773.3
ENSG00000260086,lncRNA,AC007611.1
ENSG00000260088,lncRNA,DDX59-AS1
ENSG00000260092,protein_coding,AC009163.3
ENSG00000260093,lncRNA,AC034111.1
ENSG00000260115,lncRNA,AC012174.1
ENSG00000260118,lncRNA,AL157700.1
ENSG00000260141,lncRNA,AC145350.2
ENSG00000260163,lncRNA,AC012508.1
ENSG00000260167,lncRNA,AC093249.2
ENSG00000260170,protein_coding,AC090527.2
ENSG00000260173,lncRNA,AC020779.2
ENSG00000260177,lncRNA,AC126696.1
ENSG00000260185,lncRNA,AC009097.1
ENSG00000260192,lncRNA,LINC02240
ENSG00000260196,lncRNA,AC124798.1
ENSG00000260209,lncRNA,AP000842.3
ENSG00000260228,lncRNA,AC009119.1
ENSG00000260230,protein_coding,FRRS1L
ENSG00000260231,lncRNA,KDM7A-DT
ENSG00000260232,lncRNA,PWRN4
ENSG00000260236,lncRNA,AC099778.1
ENSG00000260257,lncRNA,AL035071.1
ENSG00000260260,lncRNA,SNHG19
ENSG00000260305,lncRNA,NTRK3-AS1
ENSG00000260328,lncRNA,AC104024.2
ENSG00000260329,lncRNA,AC007541.1
ENSG00000260340,lncRNA,LINC02176
ENSG00000260349,lncRNA,AC087190.1
ENSG00000260364,lncRNA,AC009055.1
ENSG00000260371,protein_coding,AC026464.3
ENSG00000260372,lncRNA,AQP4-AS1
ENSG00000260378,lncRNA,AC109597.1
ENSG00000260404,transcribed_unprocessed_pseudogene,AC110079.1
ENSG00000260409,lncRNA,AC012414.5
ENSG00000260418,lncRNA,AL023284.4
ENSG00000260448,lncRNA,LCMT1-AS1
ENSG00000260455,lncRNA,NBAT1
ENSG00000260456,protein_coding,C16orf95
ENSG00000260460,lncRNA,AL365181.1
ENSG00000260473,lncRNA,AC068987.2
ENSG00000260495,lncRNA,AC009148.1
ENSG00000260507,lncRNA,AC133919.1
ENSG00000260517,lncRNA,AC009093.2
ENSG00000260526,lncRNA,AC109347.1
ENSG00000260536,lncRNA,AL035071.2
ENSG00000260537,protein_coding,AC012184.2
ENSG00000260548,protein_coding,AL035425.2
ENSG00000260563,lncRNA,AC132872.1
ENSG00000260581,lncRNA,AC011374.1
ENSG00000260585,lncRNA,AL359851.1
ENSG00000260589,lncRNA,STAM-AS1
ENSG00000260618,lncRNA,AC025917.1
ENSG00000260621,lncRNA,AC092140.1
ENSG00000260626,lncRNA,AC136944.1
ENSG00000260630,lncRNA,SNAI3-AS1
ENSG00000260634,lncRNA,AC012508.2
ENSG00000260641,lncRNA,AC114811.2
ENSG00000260657,lncRNA,AC107871.2
ENSG00000260658,lncRNA,AC138305.1
ENSG00000260661,lncRNA,AC116903.2
ENSG00000260664,lncRNA,AC004158.1
ENSG00000260682,misc_RNA,RN7SKP176
ENSG00000260708,lncRNA,AL118516.1
ENSG00000260733,lncRNA,AC046158.1
ENSG00000260750,lncRNA,AC092720.1
ENSG00000260780,lncRNA,AC087463.1
ENSG00000260785,lncRNA,CASC17
ENSG00000260788,lncRNA,AC009063.2
ENSG00000260790,lncRNA,AC092338.2
ENSG00000260793,lncRNA,AC003102.1
ENSG00000260804,lncRNA,LINC01963
ENSG00000260832,lncRNA,AC125793.1
ENSG00000260838,lncRNA,AC022893.2
ENSG00000260848,lncRNA,AC092114.1
ENSG00000260851,protein_coding,AC010542.3
ENSG00000260853,lncRNA,AC109460.2
ENSG00000260855,lncRNA,AL591848.4
ENSG00000260867,lncRNA,AC009107.1
ENSG00000260876,lncRNA,LINC01229
ENSG00000260896,lncRNA,ARLNC1
ENSG00000260899,lncRNA,AC106886.2
ENSG00000260903,protein_coding,XKR7
ENSG00000260911,lncRNA,AC135050.3
ENSG00000260916,protein_coding,CCPG1
ENSG00000260923,lncRNA,LINC02193
ENSG00000260927,lncRNA,AC009107.2
ENSG00000260930,lncRNA,LINC01416
ENSG00000260942,lncRNA,CAPN10-DT
ENSG00000260976,lncRNA,LINC01633
ENSG00000260981,lncRNA,AC091932.1
ENSG00000260983,lncRNA,AC010528.1
ENSG00000260989,lncRNA,AL133297.2
ENSG00000260990,lncRNA,Z94057.1
ENSG00000260999,lncRNA,AC009137.1
ENSG00000261008,lncRNA,LINC01572
ENSG00000261028,lncRNA,AC012322.1
ENSG00000261033,lncRNA,AC005730.2
ENSG00000261037,lncRNA,AC010266.2
ENSG00000261052,protein_coding,SULT1A3
ENSG00000261058,lncRNA,AC099508.2
ENSG00000261063,lncRNA,AC009139.2
ENSG00000261064,lncRNA,LINC02256
ENSG00000261070,lncRNA,AP003071.2
ENSG00000261087,lncRNA,AP003469.4
ENSG00000261098,lncRNA,AP000766.1
ENSG00000261105,lncRNA,LMO7-AS1
ENSG00000261115,protein_coding,TMEM178B
ENSG00000261118,lncRNA,AC092123.1
ENSG00000261121,lncRNA,LINC02473
ENSG00000261124,lncRNA,AC135050.4
ENSG00000261130,protein_coding,AC140504.1
ENSG00000261140,lncRNA,AC093525.4
ENSG00000261141,lncRNA,AC092718.5
ENSG00000261170,lncRNA,AC009053.3
ENSG00000261172,lncRNA,AC133919.2
ENSG00000261188,lncRNA,Z95115.1
ENSG00000261191,lncRNA,AC013640.1
ENSG00000261193,lncRNA,AC134312.4
ENSG00000261195,lncRNA,AC027130.1
ENSG00000261216,lncRNA,AC007216.2
ENSG00000261220,lncRNA,AC103706.1
ENSG00000261221,protein_coding,ZNF865
ENSG00000261227,lncRNA,AC140912.1
ENSG00000261231,lncRNA,LINC02133
ENSG00000261235,lncRNA,AC092142.1
ENSG00000261248,lncRNA,AC009120.4
ENSG00000261251,lncRNA,Z97055.2
ENSG00000261273,lncRNA,AC138512.1
ENSG00000261302,lncRNA,AC106779.1
ENSG00000261313,lncRNA,AC105430.1
ENSG00000261318,lncRNA,AC055855.2
ENSG00000261325,lncRNA,LINC02192
ENSG00000261326,lncRNA,LINC01355
ENSG00000261329,lncRNA,AC016597.1
ENSG00000261340,lncRNA,LINC01616
ENSG00000261351,lncRNA,AC116913.1
ENSG00000261357,lncRNA,AC099518.2
ENSG00000261360,lncRNA,AC010491.1
ENSG00000261366,lncRNA,MANEA-DT
ENSG00000261367,lncRNA,AC012645.2
ENSG00000261369,lncRNA,AC007533.1
ENSG00000261373,lncRNA,VPS9D1-AS1
ENSG00000261386,lncRNA,AC027682.4
ENSG00000261402,lncRNA,AL591222.1
ENSG00000261404,lncRNA,AC138627.1
ENSG00000261416,lncRNA,AC012645.3
ENSG00000261420,lncRNA,AL022069.1
